Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDU43,OUT019,609.25757
FDE24,OUT019,347.77097
FDK50,OUT049,2659.6616
FDG31,OUT045,996.569
FDC60,OUT045,1375.927
FDL36,OUT013,1445.5314
FDP21,OUT013,3175.957
FDW16,OUT045,1386.6339
FDX02,OUT017,3783.9268
FDQ58,OUT027,3826.9229
FDT51,OUT046,1755.749
FDD59,OUT049,1325.0435
NCM42,OUT018,1361.4824
FDA57,OUT018,424.12827
FDZ48,OUT035,1907.4789
FDE46,OUT045,2399.7434
NCZ30,OUT019,356.79187
FDB56,OUT017,3184.6575
FDA25,OUT027,2646.4802
FDD20,OUT013,2112.9978
FDL25,OUT013,1509.9447
NCO18,OUT049,2999.2183
FDJ45,OUT017,691.6521
FDR12,OUT035,2886.751
NCF19,OUT010,-90.7054
FDK25,OUT046,2741.1357
NCR17,OUT046,1892.415
FDC52,OUT046,2475.873
NCA54,OUT017,3034.3206
FDR45,OUT010,623.322
NCM19,OUT049,1955.3112
FDF39,OUT027,5937.839
FDX23,OUT049,1554.9199
FDD58,OUT027,2584.2512
FDX28,OUT013,1628.4086
NCD31,OUT013,2635.3447
FDU57,OUT018,2263.9932
FDI27,OUT046,741.67554
NCM42,OUT046,1616.3185
FDD32,OUT027,1812.4558
FDI34,OUT013,3875.4211
NCM29,OUT049,2181.359
FDG46,OUT018,1614.6798
DRC01,OUT010,-143.20697
FDB15,OUT027,5801.4946
NCA17,OUT027,3747.6104
FDF10,OUT046,2489.0134
FDR26,OUT027,4498.569
FDI02,OUT049,1877.0116
NCM54,OUT010,387.20828
FDF14,OUT013,2479.4224
FDJ33,OUT010,359.9651
FDM20,OUT035,4176.911
FDC03,OUT027,5178.1533
NCX05,OUT046,1887.8801
NCM41,OUT027,2480.539
NCU29,OUT010,202.59865
FDQ59,OUT017,1408.5237
FDH46,OUT010,443.56882
FDH09,OUT013,810.50464
NCD06,OUT045,745.7725
FDC15,OUT035,2521.9463
DRD37,OUT027,1612.7094
FDT28,OUT027,3805.0195
FDR28,OUT027,4164.533
FDT38,OUT017,1417.4098
FDV34,OUT027,2130.3777
FDY52,OUT035,1088.6892
FDB34,OUT013,1382.3511
DRL23,OUT018,1347.4685
DRB24,OUT046,2493.3967
FDJ50,OUT046,917.8585
FDQ49,OUT035,2498.846
FDP20,OUT035,2112.0613
FDV19,OUT027,4174.473
NCR54,OUT045,3059.9617
FDO09,OUT010,738.53937
FDS57,OUT018,1939.4963
FDN10,OUT049,1899.2435
FDV23,OUT049,2087.4148
FDY28,OUT049,3581.202
DRG51,OUT013,2620.3047
FDD45,OUT019,345.84723
NCL18,OUT027,5094.33
NCM29,OUT013,2099.933
FDF17,OUT027,4970.096
FDE22,OUT017,2654.6482
FDQ22,OUT017,697.0319
FDS01,OUT013,2971.5872
FDW35,OUT027,1483.6865
FDJ33,OUT046,2063.7075
NCF54,OUT035,2946.2156
FDE09,OUT013,1676.9393
NCE06,OUT045,2471.5276
DRH49,OUT049,1218.2993
FDY43,OUT045,2686.6885
NCT05,OUT017,4132.507
FDZ34,OUT045,3061.2244
FDL38,OUT017,1495.4183
FDZ31,OUT017,3192.414
FDR14,OUT035,940.16187
NCN54,OUT049,1300.6472
NCC42,OUT027,3321.8145
FDK08,OUT017,1647.1125
FDP59,OUT013,1474.4303
FDV22,OUT035,2768.573
FDD33,OUT035,3918.828
DRE60,OUT027,5966.2764
FDK52,OUT046,3830.1655
FDA02,OUT017,2530.5945
FDM56,OUT049,1676.62
FDE57,OUT035,2212.4204
FDM32,OUT045,1208.1886
NCQ30,OUT027,3166.7034
FDQ27,OUT027,2552.1072
FDT60,OUT027,3183.6865
FDU43,OUT049,3885.953
NCO55,OUT035,1727.6233
FDG02,OUT045,3028.65
FDJ28,OUT013,3199.733
FDP40,OUT045,1819.9747
FDJ38,OUT045,3083.1824
NCC54,OUT017,3936.056
NCZ41,OUT046,2050.9448
FDK38,OUT019,653.5377
FDU52,OUT013,2456.7524
FDC40,OUT046,1309.3136
NCR30,OUT017,1173.1128
NCN18,OUT017,1861.9915
FDB50,OUT035,1370.3309
FDG04,OUT013,3123.4226
FDR26,OUT035,2825.5498
NCT17,OUT018,2875.9185
FDX35,OUT027,5973.3247
FDS12,OUT046,2070.7031
NCZ29,OUT027,3212.2554
FDB38,OUT010,338.8803
FDP12,OUT013,658.8215
FDP22,OUT046,821.3881
FDS26,OUT018,3698.3708
FDR52,OUT046,3173.5876
DRJ13,OUT046,2609.26
FDU48,OUT027,3293.9148
FDE29,OUT035,1019.11346
NCT29,OUT049,2115.8955
DRK37,OUT018,2869.3542
FDK55,OUT046,1325.3501
FDR07,OUT046,1344.107
FDO21,OUT027,5712.702
FDK46,OUT049,4384.3037
FDB12,OUT045,1609.8683
FDT31,OUT027,5093.179
FDJ33,OUT045,1998.0297
FDC26,OUT027,2629.3052
NCQ02,OUT045,3023.6018
FDP08,OUT010,562.3442
FDB11,OUT027,5777.009
FDV55,OUT013,2476.9954
FDW20,OUT049,2061.0688
NCJ18,OUT019,415.6618
FDC41,OUT018,1003.6859
FDE14,OUT027,2645.057
FDG35,OUT013,2372.0261
FDF45,OUT035,1028.7324
FDS19,OUT027,2282.3762
FDS58,OUT019,383.81317
FDA26,OUT017,3543.601
FDM32,OUT049,1372.8431
FDL45,OUT046,2101.5315
FDZ55,OUT049,2630.4326
FDY37,OUT049,2192.6782
FDO46,OUT046,3161.1628
FDQ60,OUT046,1860.9176
FDA19,OUT018,1809.0046
FDL15,OUT046,2475.5566
FDM10,OUT018,3127.0547
NCL05,OUT017,649.2648
DRK49,OUT010,-216.43954
NCE18,OUT027,6141.853
FDG40,OUT049,677.7293
DRI59,OUT045,3658.6743
FDK28,OUT035,4067.0742
NCD06,OUT019,-135.09586
FDO11,OUT019,785.99133
FDK27,OUT046,1887.1898
FDT43,OUT027,1787.3492
FDD38,OUT018,1368.0043
FDA16,OUT049,3604.8708
FDL14,OUT027,3818.3496
NCM17,OUT049,728.97626
FDD20,OUT045,2044.1105
FDA40,OUT045,1351.5856
FDL43,OUT045,1234.025
FDV15,OUT045,1635.4749
FDE52,OUT046,1424.1515
NCL17,OUT010,307.60037
NCJ31,OUT045,3809.1055
FDR60,OUT045,1259.8094
NCA18,OUT035,1928.2795
FDS21,OUT027,2015.997
FDW09,OUT035,1436.5835
FDL26,OUT035,2536.332
FDS47,OUT018,1208.7297
FDC39,OUT046,3529.455
FDT51,OUT035,1875.5741
FDK40,OUT035,4098.442
NCG19,OUT045,3794.9133
FDZ07,OUT046,919.26904
FDF08,OUT027,2393.548
FDO04,OUT013,913.7025
FDK41,OUT018,1176.4316
FDP15,OUT049,4118.5117
NCD43,OUT018,1346.2402
NCP18,OUT013,2472.7864
FDZ51,OUT046,1518.697
DRH13,OUT035,1780.021
FDF38,OUT045,604.4094
NCI43,OUT045,736.1482
FDM38,OUT027,1728.0376
FDS03,OUT013,1071.694
DRJ47,OUT017,2853.7883
FDT50,OUT010,377.7471
FDV02,OUT046,2897.1636
NCG18,OUT017,1722.1025
FDW52,OUT046,2706.915
FDS40,OUT035,666.0521
FDN31,OUT017,3186.1372
FDA37,OUT045,2003.0781
FDA15,OUT046,4100.2847
FDL39,OUT046,2994.6335
FDJ53,OUT045,1983.7822
FDX22,OUT013,3594.533
NCZ42,OUT045,3798.1177
FDD56,OUT027,4615.1675
FDD40,OUT017,3263.337
FDS50,OUT013,3557.3655
NCN14,OUT013,3092.099
FDT15,OUT013,3062.2131
NCS18,OUT027,2655.7896
NCO26,OUT010,430.52756
FDF58,OUT018,701.6719
NCB19,OUT013,1364.0072
FDH26,OUT017,2149.1147
DRB24,OUT027,3830.1965
FDA49,OUT018,1074.1063
FDB32,OUT045,1265.237
FDI36,OUT017,3208.9
NCA17,OUT010,323.75934
FDH22,OUT013,2041.231
NCM26,OUT018,2223.0342
FDT15,OUT027,5094.706
FDB16,OUT018,1127.909
NCP54,OUT027,3187.5305
FDJ36,OUT013,1674.803
FDO28,OUT045,1860.8875
FDU09,OUT013,897.1564
FDF29,OUT017,2174.0664
FDY08,OUT013,2153.974
DRJ59,OUT018,345.21902
FDT23,OUT027,2267.5864
FDU15,OUT018,349.47
FDT47,OUT013,1661.4358
FDI53,OUT019,755.77435
FDR59,OUT018,3744.4375
FDD53,OUT035,718.4691
FDY51,OUT017,3579.7944
FDT04,OUT049,695.23065
FDU51,OUT049,2874.3706
FDG14,OUT035,2530.1606
NCU06,OUT045,3781.9858
DRG25,OUT046,3176.0493
DRH49,OUT035,1360.9338
FDN15,OUT035,2232.1345
FDL43,OUT018,1010.56067
NCT18,OUT049,3231.5825
NCB31,OUT013,3913.9143
FDK57,OUT035,1946.5204
FDY04,OUT019,405.27908
NCP54,OUT046,2068.8958
FDF41,OUT013,3935.2915
FDM01,OUT045,1609.8683
FDW03,OUT045,1600.3203
FDF28,OUT045,2031.2501
FDY37,OUT017,2213.059
FDQ03,OUT017,4138.2734
FDP51,OUT027,3112.6602
FDJ40,OUT017,1823.4161
FDC32,OUT049,1495.7478
DRI49,OUT027,2292.2512
NCW54,OUT017,918.9639
FDF09,OUT017,707.0889
FDP45,OUT018,3688.87
DRJ23,OUT018,2803.5552
FDS59,OUT017,1815.5985
FDY08,OUT046,2116.6416
FDX16,OUT049,2493.6008
FDY16,OUT018,2878.5183
FDK32,OUT035,2546.6692
FDQ22,OUT013,668.2363
NCC31,OUT018,2190.8599
FDG58,OUT049,2486.4683
DRF48,OUT013,3069.695
DRH36,OUT049,1191.5155
NCR30,OUT035,1183.6946
FDB03,OUT019,638.08905
FDZ28,OUT027,3151.7712
FDR35,OUT017,3241.4192
DRD15,OUT027,5971.4355
FDJ33,OUT019,369.31165
FDA56,OUT010,436.30658
FDP56,OUT046,780.13574
NCT30,OUT046,782.7858
FDK15,OUT017,1692.6744
FDH44,OUT018,2231.26
FDV01,OUT013,2365.0713
DRG03,OUT017,2507.354
FDG50,OUT027,2366.4548
FDR16,OUT010,500.33798
FDZ60,OUT046,1610.7119
DRG03,OUT045,2418.9739
FDS56,OUT018,3661.1746
FDU33,OUT045,663.40247
DRD27,OUT035,1692.621
FDW22,OUT046,3768.797
DRA24,OUT045,2513.1396
FDF38,OUT049,657.29376
FDX48,OUT013,2507.4321
FDS58,OUT018,2373.3396
FDC32,OUT046,1477.704
NCQ29,OUT045,3929.4304
DRK39,OUT018,1072.3527
NCS38,OUT017,1903.9078
DRO47,OUT013,1827.8799
DRG27,OUT027,1486.1436
FDC57,OUT027,5135.9863
FDS55,OUT046,2446.7844
NCJ06,OUT018,1684.5629
FDO01,OUT019,292.42694
NCM55,OUT045,3072.8276
FDC52,OUT049,2495.4658
FDQ15,OUT045,1043.4321
NCT30,OUT027,1744.0638
NCR42,OUT027,1327.9767
FDD28,OUT035,960.77734
FDQ34,OUT049,1681.6317
FDZ12,OUT027,3418.719
DRE13,OUT019,198.92874
NCN07,OUT019,388.67252
FDM28,OUT035,3048.6704
FDI10,OUT017,2930.8652
FDQ25,OUT013,2778.7095
FDA38,OUT010,466.08032
DRI13,OUT049,3639.0083
FDY20,OUT027,2414.1873
NCZ53,OUT035,3281.9685
NCM31,OUT013,2413.258
DRB01,OUT017,3169.5496
DRF37,OUT046,4006.257
NCF42,OUT049,2979.651
FDF16,OUT018,2233.5225
FDB41,OUT013,769.5508
FDR34,OUT013,3915.9673
FDR15,OUT018,2204.741
NCV42,OUT019,433.73343
FDW51,OUT035,3551.248
FDU36,OUT017,1535.0526
FDX60,OUT049,1338.4093
FDY03,OUT035,1968.2375
FDW55,OUT045,3797.2722
FDT01,OUT010,591.96484
FDG58,OUT013,2466.8755
FDK21,OUT017,4143.669
NCS41,OUT019,583.5503
FDS10,OUT045,3017.7627
NCT53,OUT046,2593.7314
FDJ28,OUT018,2903.0342
FDX44,OUT045,1215.9772
FDT20,OUT018,403.89862
FDO44,OUT017,1702.6609
NCX17,OUT049,4174.511
FDY01,OUT017,1899.717
FDJ12,OUT027,5503.7524
DRK35,OUT018,358.84464
FDD47,OUT019,385.76553
NCM53,OUT035,1702.3075
FDO45,OUT013,1390.3075
NCM42,OUT010,389.95163
FDE04,OUT046,2998.4473
NCI30,OUT027,5825.202
FDZ19,OUT013,2881.7478
FDW57,OUT013,2939.4963
FDA25,OUT013,1678.7516
FDT22,OUT046,889.7302
FDP51,OUT013,1900.3939
FDD48,OUT027,2992.9333
FDY39,OUT035,3322.664
FDO48,OUT010,551.77625
FDD23,OUT027,5185.971
DRN35,OUT027,1366.097
FDT01,OUT035,3630.395
FDC20,OUT010,11.328901
DRJ35,OUT035,1015.22644
FDB32,OUT046,1526.9857
FDL24,OUT046,2920.466
NCV42,OUT035,1974.6675
FDZ46,OUT046,1652.6663
FDC15,OUT013,2467.413
FDD08,OUT019,-192.73473
FDY50,OUT049,1390.7025
FDD36,OUT013,1939.6926
FDG57,OUT027,1756.2036
FDL21,OUT018,407.37265
FDN16,OUT027,2646.4802
FDJ09,OUT027,1693.8268
FDS01,OUT010,462.92273
FDV33,OUT017,4189.071
DRE12,OUT017,1912.8708
FDR07,OUT013,1349.1486
FDP48,OUT010,584.23987
NCB55,OUT035,959.6053
FDQ08,OUT013,983.43005
FDR34,OUT035,4046.4875
FDO33,OUT046,1874.9761
FDP13,OUT045,595.2848
FDX12,OUT049,3982.5122
NCT06,OUT049,2833.3374
FDR16,OUT019,1036.0585
FDE36,OUT046,2805.1033
FDZ36,OUT049,3132.7424
FDV13,OUT045,1351.0969
NCZ17,OUT035,708.3416
FDU56,OUT045,3085.4668
FDM09,OUT035,2959.713
FDV02,OUT017,2941.1196
FDS34,OUT018,1631.6229
FDA11,OUT049,1499.6555
FDP09,OUT017,3531.7007
FDB29,OUT027,3011.3489
FDT19,OUT017,2932.5461
DRH15,OUT017,690.47754
FDY38,OUT046,3864.791
FDF14,OUT027,3811.181
FDN48,OUT010,348.89957
FDQ12,OUT013,3921.3206
NCJ43,OUT045,2827.939
FDE17,OUT019,344.34653
FDB05,OUT035,4089.2788
FDH10,OUT045,2634.457
NCR06,OUT017,762.09216
FDU32,OUT018,1784.3934
FDD56,OUT049,2941.491
FDO36,OUT018,2603.7588
FDH16,OUT010,300.4695
FDX10,OUT018,433.84033
FDZ37,OUT017,1448.177
FDU31,OUT010,569.4002
DRC49,OUT049,2147.48
FDL15,OUT045,2410.7952
FDN32,OUT019,1073.1954
DRH59,OUT027,2122.7112
NCU29,OUT049,2533.9116
FDR37,OUT019,1049.5695
FDS14,OUT018,2245.0933
FDU02,OUT027,5993.032
FDJ08,OUT035,3203.565
NCZ06,OUT045,3871.4656
FDO31,OUT049,1305.2969
FDH31,OUT018,1440.9713
FDS58,OUT017,2692.5571
NCA53,OUT027,1717.5481
FDF50,OUT046,3126.7207
NCW42,OUT049,3805.4763
NCQ17,OUT045,2372.829
FDK51,OUT018,3628.6865
NCW41,OUT010,366.2973
NCR29,OUT017,917.17865
FDB08,OUT019,307.12787
FDA40,OUT027,2367.643
FDL14,OUT018,2349.5396
FDB47,OUT046,3534.8613
FDO03,OUT035,3963.1196
DRK13,OUT019,541.2847
FDX13,OUT010,516.6571
FDF52,OUT046,3117.5935
FDT11,OUT013,3122.796
FDB08,OUT013,2585.0242
FDQ28,OUT018,2224.2527
FDD29,OUT045,4063.676
NCQ29,OUT027,6575.3604
NCO02,OUT013,1043.7662
FDR56,OUT010,604.80835
NCM54,OUT049,2131.638
FDP51,OUT035,1960.6865
FDT38,OUT013,1378.4945
FDZ20,OUT018,3711.7673
FDJ53,OUT013,1983.8558
FDX13,OUT049,4142.543
FDP58,OUT035,3597.1995
NCK31,OUT019,-82.7669
FDA35,OUT018,1817.1908
FDV37,OUT018,2930.3215
NCO07,OUT027,5410.229
FDA20,OUT045,3061.2244
FDZ59,OUT035,2802.4138
NCY17,OUT017,746.3074
FDQ28,OUT035,2523.036
FDV35,OUT017,2456.0608
FDQ36,OUT013,660.5019
FDD34,OUT018,2379.5386
FDK51,OUT045,4056.243
FDV31,OUT035,2942.0388
FDR04,OUT035,1670.4126
FDR14,OUT049,893.93164
DRC36,OUT010,402.61108
FDE39,OUT019,368.71582
FDP57,OUT049,1689.1027
FDE57,OUT046,2148.0425
NCN18,OUT046,1735.3057
NCQ05,OUT018,2545.6475
FDW47,OUT035,2060.6553
FDV46,OUT035,2229.7817
NCP29,OUT045,1079.8118
FDE09,OUT018,1502.9156
NCU06,OUT027,5976.5244
FDT19,OUT010,402.80087
DRF15,OUT017,2476.3955
DRI51,OUT013,2745.0293
NCX54,OUT013,1637.2515
DRE01,OUT013,3897.1152
NCB07,OUT045,3030.612
FDU50,OUT035,1885.5182
FDG40,OUT035,725.0185
FDW10,OUT018,2375.0015
FDX51,OUT013,3189.4785
NCP17,OUT045,994.8182
FDP21,OUT035,3295.781
FDL04,OUT045,1559.0991
FDV23,OUT013,2046.0347
FDF24,OUT046,1316.7584
FDH56,OUT027,2998.4429
FDB51,OUT049,993.18445
FDI58,OUT027,2514.8862
FDR20,OUT013,797.81665
FDC51,OUT018,1783.2318
FDB16,OUT027,2350.5476
FDE40,OUT049,1004.15704
NCM17,OUT035,717.3937
FDU56,OUT035,3223.0676
FDS32,OUT019,415.61945
FDX02,OUT049,3785.6875
FDT39,OUT027,3694.3652
FDE35,OUT017,909.4387
NCI42,OUT019,544.4526
DRL23,OUT046,1598.8535
FDA10,OUT046,2004.7062
FDA11,OUT013,1440.4525
NCM06,OUT046,2445.935
NCT05,OUT035,4246.4575
NCQ02,OUT010,552.05334
NCY06,OUT049,2166.214
FDY56,OUT035,3834.3467
FDL02,OUT035,1682.2997
NCI06,OUT035,2993.2485
FDQ14,OUT045,2398.3696
FDQ12,OUT017,3948.8154
FDP36,OUT046,793.2162
FDK21,OUT027,6067.676
FDO40,OUT045,2449.6812
NCK54,OUT019,521.27686
FDY09,OUT018,2620.9312
NCW30,OUT049,4346.276
NCC55,OUT027,1376.6345
FDE58,OUT018,1634.6882
FDR39,OUT013,3119.9521
FDU28,OUT049,3113.2498
FDH08,OUT017,4001.685
FDG35,OUT045,2102.9043
FDG22,OUT049,678.0947
FDC34,OUT035,2618.112
FDP15,OUT018,3705.0198
FDK34,OUT010,639.8308
FDU45,OUT035,1985.6355
FDQ04,OUT027,1419.7366
FDX22,OUT018,3229.246
FDB45,OUT017,1561.4973
NCH43,OUT027,5429.6733
DRE60,OUT046,3728.453
FDD17,OUT027,6191.0576
NCM54,OUT017,2140.4937
NCH55,OUT013,2062.561
NCT06,OUT017,2716.4312
FDA48,OUT027,5773.8804
FDY58,OUT027,5986.638
FDO25,OUT045,3421.5706
FDN50,OUT045,1505.3894
FDH35,OUT035,2662.9917
FDK09,OUT045,3798.494
FDO16,OUT013,1347.3561
FDW11,OUT045,1033.5875
FDU47,OUT027,3339.7732
NCQ42,OUT010,359.91223
FDK55,OUT027,2346.8901
FDN08,OUT049,1903.4779
FDT57,OUT045,3914.081
FDJ12,OUT018,3233.7349
DRL59,OUT017,859.35114
NCN53,OUT046,651.9897
FDO51,OUT010,-211.44734
FDK56,OUT017,3182.1887
FDY12,OUT035,868.97345
FDU15,OUT035,711.3281
FDQ19,OUT046,3965.2236
DRF15,OUT045,2350.9077
DRE25,OUT019,345.60718
FDK57,OUT018,1680.1913
FDD33,OUT010,632.9924
FDR34,OUT027,6034.0195
FDU04,OUT045,1996.6492
FDE35,OUT019,68.80694
NCD31,OUT035,2764.7197
FDJ56,OUT035,1716.443
NCU53,OUT046,2500.295
FDD39,OUT035,3609.839
NCU17,OUT019,418.04733
FDJ20,OUT046,2035.4467
NCW41,OUT018,2354.08
FDL52,OUT035,709.89923
FDS39,OUT035,2295.1926
DRJ47,OUT045,2742.6536
FDP13,OUT010,-207.56212
DRK39,OUT010,185.23727
FDF28,OUT010,385.52765
FDB09,OUT045,1999.4209
FDM51,OUT046,1575.2039
DRM49,OUT018,484.26752
DRF23,OUT013,2862.4001
DRH01,OUT035,2945.9082
FDH12,OUT027,2640.725
FDA28,OUT019,384.5414
FDW37,OUT018,1237.4012
FDF02,OUT046,1663.5078
DRL37,OUT046,657.2675
NCF43,OUT046,2104.3179
FDH08,OUT010,646.014
FDR34,OUT019,678.83795
NCK19,OUT049,3215.1982
NCD55,OUT018,414.66617
FDT27,OUT049,3882.453
FDQ57,OUT045,2410.5342
FDA47,OUT035,2673.983
DRG15,OUT027,1880.6813
FDE05,OUT018,2202.7234
FDN46,OUT046,1660.0128
FDX27,OUT027,2446.6963
FDT51,OUT045,1690.0707
FDU33,OUT013,681.8753
FDJ16,OUT027,1848.924
FDD20,OUT019,408.49295
FDT36,OUT049,685.1112
DRF15,OUT027,3723.212
FDN52,OUT010,233.7966
FDC22,OUT027,5155.3906
FDX15,OUT045,2603.2502
FDT13,OUT013,3199.733
FDU04,OUT017,2152.8147
FDU31,OUT019,555.4784
FDW59,OUT027,2387.7515
NCO29,OUT046,2650.7666
FDL15,OUT035,2540.889
FDI41,OUT049,2433.6074
FDQ48,OUT049,1646.2661
DRI39,OUT013,896.9226
FDI08,OUT013,4066.3381
FDC21,OUT049,1683.8428
FDF58,OUT035,1114.4749
FDS08,OUT010,375.5292
FDE47,OUT045,2040.2948
NCP18,OUT019,339.8286
NCR41,OUT013,1543.2485
FDA27,OUT013,4025.3772
FDA43,OUT035,3211.116
FDA49,OUT045,1281.265
NCE55,OUT018,2713.908
DRM49,OUT027,1536.7593
FDF22,OUT027,5488.338
FDQ15,OUT018,1074.7759
NCS54,OUT017,3002.9043
NCY05,OUT013,644.18115
FDR45,OUT046,3921.3137
FDK57,OUT049,2075.4636
FDF41,OUT010,1354.0382
FDV21,OUT046,2054.4797
FDD51,OUT046,702.3248
FDF33,OUT046,1685.7849
FDA38,OUT046,3909.597
FDR56,OUT045,3087.0938
NCN41,OUT017,2084.9482
FDC60,OUT027,2268.5588
FDB47,OUT045,3462.5928
DRH01,OUT013,2885.6172
FDW08,OUT046,1658.7041
FDF38,OUT027,1452.833
FDY32,OUT017,2646.3525
FDG34,OUT049,1693.4343
FDG47,OUT019,730.4845
NCF18,OUT035,3141.5698
FDL39,OUT019,491.08835
NCH55,OUT035,2122.852
DRJ35,OUT049,994.00934
FDS44,OUT035,3998.4583
DRE01,OUT018,3533.528
FDY39,OUT013,3270.8613
FDY32,OUT018,2404.5552
FDR33,OUT027,2823.686
NCP50,OUT049,1383.1172
FDZ47,OUT018,1309.1298
FDU57,OUT049,2486.4683
FDY44,OUT013,3198.5007
DRH59,OUT018,882.2125
FDB03,OUT027,6011.7495
FDY46,OUT045,3035.5173
FDM39,OUT045,2808.9932
FDY36,OUT035,1300.2051
NCM55,OUT035,3210.4285
FDJ50,OUT010,-81.0145
DRL60,OUT013,2467.6978
NCJ54,OUT049,3942.026
FDX59,OUT017,691.4826
FDI07,OUT013,3279.3213
DRF51,OUT010,-213.55684
FDM14,OUT017,1782.9547
FDP21,OUT045,3081.4802
FDE40,OUT035,1141.6104
FDE05,OUT035,2598.2107
FDM13,OUT027,3317.945
FDC34,OUT027,4077.146
NCI55,OUT018,1801.3685
NCE43,OUT018,2525.4358
FDW58,OUT018,1225.6575
FDG60,OUT045,3613.5022
FDV31,OUT017,2920.6626
FDR47,OUT013,3145.6912
FDM60,OUT019,-209.92752
NCF06,OUT018,3704.9556
NCN26,OUT027,2990.7996
FDQ59,OUT049,1406.4412
FDF09,OUT046,603.309
NCS06,OUT017,4291.34
FDT44,OUT046,1884.295
FDI19,OUT017,3958.9175
FDT22,OUT017,974.0244
NCF54,OUT027,4585.1636
DRG25,OUT045,3095.0925
FDB59,OUT017,3204.3198
FDQ37,OUT017,3185.194
FDP56,OUT035,845.46857
FDW44,OUT035,2971.3728
FDJ26,OUT010,556.26776
FDU43,OUT018,3413.869
FDW33,OUT045,1599.4899
NCX53,OUT027,3401.856
FDN56,OUT010,313.20804
DRF15,OUT049,2450.64
FDO33,OUT017,1928.2518
FDZ39,OUT010,435.20642
NCJ19,OUT017,908.8386
FDU01,OUT035,3224.025
FDT12,OUT035,3766.8335
NCM18,OUT018,744.7483
FDP19,OUT017,2103.2393
NCR42,OUT049,684.31525
FDN10,OUT046,1868.7207
FDG44,OUT017,898.96204
FDQ10,OUT046,2906.744
DRH13,OUT049,1677.1052
FDT52,OUT013,3909.7483
FDM56,OUT045,1695.2765
NCO43,OUT010,413.78256
NCV29,OUT035,2988.1143
NCF06,OUT013,4112.6235
FDO50,OUT035,1544.3774
FDT59,OUT013,3996.8088
FDX40,OUT027,1362.7877
FDE50,OUT017,3210.574
FDX51,OUT017,3238.8987
NCD30,OUT018,1209.5817
FDK15,OUT013,1665.1792
FDL12,OUT045,935.4057
FDK46,OUT017,4054.4385
DRH49,OUT010,170.80928
FDQ57,OUT046,2463.8757
FDY59,OUT017,1531.612
FDO09,OUT018,3679.182
NCG30,OUT035,2073.2983
FDM09,OUT017,2769.6177
NCN17,OUT027,2620.6145
NCS42,OUT013,1406.6825
FDD02,OUT019,467.0279
FDE34,OUT013,3143.274
FDU38,OUT045,3056.0923
FDB33,OUT046,2622.0894
NCJ29,OUT017,1402.8634
FDZ27,OUT035,921.08575
FDI40,OUT013,1613.001
FDG22,OUT013,659.5609
FDT51,OUT017,1842.1138
FDF20,OUT018,2881.2517
FDV50,OUT035,2117.0747
FDT02,OUT049,696.20197
DRC49,OUT017,2483.028
FDF26,OUT049,2490.4167
FDV52,OUT035,1937.202
FDX59,OUT049,678.0488
FDV25,OUT035,3753.7163
FDW23,OUT027,1325.5703
FDE53,OUT018,1389.2354
FDA19,OUT017,2123.5806
FDH22,OUT046,2052.0884
NCO41,OUT013,1552.739
FDX12,OUT017,3987.976
FDF17,OUT013,3021.322
FDS11,OUT045,3671.9878
FDR51,OUT035,2531.8416
FDT49,OUT010,432.61847
FDC56,OUT013,1976.3048
FDR13,OUT027,3010.6074
FDQ60,OUT035,2008.1265
FDN38,OUT049,4098.0127
NCL29,OUT013,2594.7986
FDO13,OUT027,4172.3916
FDE26,OUT018,2257.739
FDA31,OUT010,387.7907
FDX14,OUT035,1240.4792
FDA34,OUT045,2852.9883
FDF26,OUT013,2463.0066
FDE38,OUT045,2671.1145
DRI11,OUT046,1884.9
FDQ60,OUT027,2863.752
FDL21,OUT027,1455.5378
DRC12,OUT027,5192.7666
FDC47,OUT046,3892.0542
FDE57,OUT045,2066.286
FDT14,OUT045,1928.3002
NCZ53,OUT046,3157.1033
FDE28,OUT018,3562.6162
FDR19,OUT035,2565.5278
NCF54,OUT019,390.8082
FDZ08,OUT046,1311.4883
NCJ05,OUT018,2202.7913
FDF59,OUT046,2052.7612
NCO05,OUT035,1704.4075
FDW24,OUT018,511.11813
NCX42,OUT018,2396.4094
NCA53,OUT035,881.1357
FDI45,OUT019,420.96213
FDG46,OUT046,1899.5149
FDM20,OUT010,649.4728
FDW11,OUT010,59.629745
FDX08,OUT035,3125.7485
NCK17,OUT035,716.5688
FDK32,OUT018,2203.8518
NCA42,OUT035,2722.9182
DRI01,OUT035,2942.9285
NCL55,OUT049,4155.2637
DRE25,OUT018,1273.5305
FDD14,OUT017,3120.5764
FDB10,OUT046,3898.453
DRN11,OUT035,2504.9067
FDP38,OUT018,505.91794
NCA30,OUT017,3100.7485
FDT15,OUT017,3089.708
NCP55,OUT018,606.6419
FDF12,OUT035,2515.1545
FDM21,OUT018,3604.119
FDX56,OUT035,3616.0933
FDF10,OUT017,2527.9282
FDT32,OUT045,3001.8264
FDM51,OUT018,1358.1494
NCR50,OUT018,2220.8953
FDI19,OUT049,3962.872
FDX21,OUT017,1692.6744
FDR31,OUT035,2534.7175
FDY02,OUT013,4523.0376
NCA29,OUT045,2838.4443
NCX17,OUT046,3685.0254
FDM12,OUT045,3079.1108
FDI53,OUT027,4133.0166
NCU30,OUT049,2754.1716
